FM;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;IS_CREDITABLE;FIELD_TAMBAHAN_1;FIELD_TAMBAHAN_2;FIELD_TAMBAHAN_3;FIELD_TAMBAHAN_4;FIELD_TAMBAHAN_5
FM;01;1;0021837930625;03;2018;15/03/2018;032209819027000;PT CITRA NUSAMAS CEMERLANG;GRAHA CEMPAKA MAS BLOK D NO 30 JL LETJEND SUPRAPTO SUMUR BATU JAKARTA PUSAT;9000000;900000;0;1;006;;;;
FM;01;0;0021853738952;03;2018;06/03/2018;011489663504000;KOP PRIMKOPPEL;JL. COASTER NO. 10 PERUM PELABUHAN III, TANJUNGMAS, KOTA SEMARANG;1072000;107200;0;1;006;;;;
FM;01;0;0021837006781;03;2018;15/02/2018;010001790058000;PT RENTOKIL INDONESIA;SOUTH QUARTER TOWER B LT. 21 , JL. RA KARTINI KAV. 8 BLOK E, F, G, H RT 010 RW 004, JAKARTA SELATAN;750000;75000;0;0;006;;;;
FM;01;0;0021839818624;03;2018;06/01/2018;033121476043000;PT SEKAI LOGISTIK INDONESIA;AKSES MARUNDA KM 4.5 KOMPLEK PERUM PELINDO II BLOK A-1 NO 6 RT 14 RW 9 JAKARTA UTARA;1800000;180000;0;1;006;;;;
FM;01;0;0191737572155;03;2018;07/12/2017;019293463615000;PT WANA INDAH ASRI;KOMPLEKS LANDMARK DELTA C-8 PANJANG JIWO PERMAI RT 02 RW 4 PANJANG JIWO SURABAYA;6870000;687000;0;1;006;;;;
FM;03;0;0021870261123;03;2018;20/03/2018;027736248517000;PT HARTA VERA LLOYD;JL BUKIT RAYA NO 59 NGESREP SEMARANG;10828565;1082856;0;1;006;;;;
FM;03;0;0021882136786;03;2018;22/03/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 2 RW 3 SURABAYA;53013722;5301372;0;1;006;;;;
FM;03;0;0021844147418;03;2018;02/03/2018;027736248517000;PT HARTA VERA LLOYD;JL BUKIT RAYA NO 59 NGESREP SEMARANG;14978477;1497847;0;1;006;;;;
FM;03;0;0021882136779;03;2018;10/03/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 2 RW 3 SURABAYA;49753000;4975300;0;1;006;;;;
FM;03;0;0021882136787;03;2018;22/03/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 2 RW 3 SURABAYA;79437943;7943794;0;1;006;;;;
FM;03;0;0021882136784;03;2018;22/03/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 2 RW 3 SURABAYA;15470880;1547088;0;1;006;;;;
FM;03;0;0031802881542;03;2018;22/03/2018;021066204093000;PT MULTI TERMINAL INDONESIA;JL PULAU PAYUNG 1 TANJUNG PRIUK JAKARTA UTARA;181818182;18181818;0;1;006;;;;
FM;03;0;0011859308029;03;2018;19/03/2018;013037684073000;PT INDOLOK BAKTI UTAMA;GRAHA GUNNEBO INDONESIA JL SALEMBA RAYA NO 32 JAKARTA PUSAT;45500000;4550000;0;1;006;;;;
FM;03;0;0011814903230;03;2018;26/03/2018;011329059092000;PT AKR CORPORINDO TBK;JL PANJANG NO 5 KEBUN JERUK DKI JAKARTA JAKARTA BARAT;23670000;2367000;0;1;006;;;;
FM;03;0;0011889012676;03;2018;13/03/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;20908000;2090800;0;1;006;;;;
FM;03;0;0011889012643;03;2018;01/03/2018;018310698511000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN TANJUNG EMAS SEMARANG;JL BORNEO NO 3 TANJUNGMAS SEMARANG;31214260;3121426;0;1;006;;;;
FM;03;0;0021871055435;03;2018;27/03/2018;022990188508000;PT VASA SARWAHITA;JL JAMBU RAYA NO 13 RT 01 RW 05 LAMPER KIDUL SEMARANG;21974000;2197400;0;1;006;;;;
FM;03;0;0021871055438;03;2018;27/03/2018;022990188508000;PT VASA SARWAHITA;JL JAMBU RAYA NO 13 RT 01 RW 05 LAMPER KIDUL SEMARANG;32064000;3206400;0;1;006;;;;
FM;03;0;0021853738960;03;2018;28/03/2018;011489663504000;KOP PRIMKOPPEL;JL COASTER NO 10 SEMARANG;12780000;1278000;0;0;006;;;;
FM;03;0;0021827703095;03;2018;20/03/2018;020366449511000;PT BERKAH EMAS SUMBER TERANG;JL COASTER NO 9 SEMARANG;25375000;2537500;0;1;006;;;;
FM;03;0;0021827703067;03;2018;12/03/2018;020366449511000;PT BERKAH EMAS SUMBER TERANG;JL COASTER NO 9 SEMARANG;25225000;2522500;0;1;006;;;;
FM;03;0;0021813067569;03;2018;09/03/2018;024050767511000;PT SAMUDERA PERDANA SELARAS;SEMARANG INDAH BLOK D.XI NO 2A TAWANG MAS SEMARANG;27456000;2745600;0;1;006;;;;
FM;03;0;0021855881398;03;2018;14/03/2018;029552072504000;CV ARTOMORO WAHID JAYA;PERUM MUTIARA GADING RESSIDENCE BLOK G NO 17 RT 10 RW 9 KOTA SEMARANG;13490000;1349000;0;1;006;;;;
FM;03;0;0021824815711;03;2018;15/03/2018;317973972517000;PT DUTA PUTRA SANTIKA;JL SINAR KENCANA TIMUR NO 901 RT 3 RW 8 SEMARANG;14398350;1439835;0;1;006;;;;
FM;03;0;0031808269331;03;2018;27/03/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA , SURABAYA;73666667;7366667;0;1;006;;;;
FM;07;0;0021842870635;03;2018;05/03/2018;032015174613000;PT PELINDO MARINE SERVICE;PRAPAT KURUNG UTARA SURABAYA;3124804210;312480421;0;0;006;;;;
FM;03;0;0031808269296;03;2018;20/03/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA , SURABAYA;23559472;2355947;0;1;006;;;;
FM;03;0;0021882136776;03;2018;10/03/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL .PRAPAT KURUNG UTARA NO 58 RT 002 RW 003 , SURABAYA;50750000;5075000;0;1;006;;;;
FM;03;0;0021868671912;03;2018;16/03/2018;024794760015000;PT DUTA CITRA INTERNUSA;JL TANAH ABANG I NO 21B , JAKARTA PUSAT;50000000;5000000;0;1;006;;;;
FM;03;0;0021853509326;03;2018;08/03/2018;026294017411000;PT BUMI PERTIWI MANDIRI;JL RC VETERAN 555 BLOK A, RT 003 RW 011, JAKARTA SELATAN;30750000;3075000;0;1;006;;;;
FM;03;0;0021814418429;03;2018;13/03/2018;033205089421000;DAYA CIPTA SINERGI;THE AWANI RESIDENCE BLOK B NO. 24, BANDUNG BARAT;80000000;8000000;0;1;006;;;;
FM;03;0;0011879055558;03;2018;10/03/2018;801746017643000;CV FICOM ABADI SEJAHTERA;GRIYA KARYA SEDATI PERMAI BLOK AB NO 05, SEDATIGEDE, KAB. SIDOARJO;84100000;8410000;0;1;006;;;;
FM;03;0;0021815895724;03;2018;09/03/2018;018311803618000;PT KARMACON;JL. MAYJEN SUNGKONO, DARMO PARK II, DUKUH PAKIS, SURABAYA;91636364;9163636;0;1;006;;;;
FM;03;0;0021866330376;03;2018;05/03/2018;318111366613000;PT APERINDO PRIMA MANDIRI;PERAK TIMUR 426 RT002 RW 003, SURABAYA;24000000;2400000;0;1;006;;;;
FM;03;0;0021835790302;03;2018;12/03/2018;317624781643000;CV IRZAH;JL. PAHLAWAN I/14 RT 003 RW 009 SIDOARJO;10565000;1056500;0;1;006;;;;
FM;03;0;0021851815588;03;2018;05/03/2018;026235119061000;FA KANTOR JASA PENILAI PUBLIK IMMANUEL, JOHNNY DAN REKAN;GRAHA SUCOFINDO LT. 10 PASAR MINGGU KAV 34 PANCORAN JAKARTA SELATAN;40000000;4000000;0;1;006;;;;
FM;01;0;0021827176705;03;2018;20/03/2018;015686355641000;PT GRESIK JASATAMA;JL R.E MARTADINATA GRESIK;8679477;867947;0;1;006;;;;
FM;01;0;0021853940732;03;2018;10/02/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;4371900;437190;0;1;006;;;;
FM;01;0;0021827709456;03;2018;02/02/2018;016931362604000;PT BINAKARYA DERMAGANILAM;JL SIMO POMAHAN I/32 SURABAYA;3774000;377400;0;1;006;;;;
FM;01;0;0021855077737;03;2018;14/02/2018;015755176612000;PT PERUSAHAAN BONGKAR MUAT BAHTERA SETIA;JL YOS SUDARSO BLOK II GRESIK;5753500;575350;0;1;006;;;;
FM;01;0;0021853940729;03;2018;05/02/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17 GRESIK;2264900;226490;0;1;006;;;;
FM;03;0;0021855077763;03;2018;15/03/2018;015755176612000;PT PERUSAHAAN BONGKAR MUAT BAHTERA SETIA;JL YOS SUDARSO BLOK II NO 10 GRESIK;10170000;1017000;0;1;006;;;;
FM;03;0;0021832166639;03;2018;20/03/2018;211336409619000;CV KURNIA JAYA ABADI;JL LEO 7 RT 06 RW 06 SURABAYA;45000000;4500000;0;1;006;;;;
FM;03;0;0021827176701;03;2018;20/03/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;126317385;12631738;0;1;006;;;;
FM;03;0;0021827176707;03;2018;20/03/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;190012867;19001286;0;1;006;;;;
FM;03;0;0021827176704;03;2018;20/03/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;14664768;1466476;0;1;006;;;;
FM;03;1;0021827176574;03;2018;19/03/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;21795455;2179545;0;1;006;;;;
FM;03;0;0021827176684;03;2018;06/03/2018;015686355641000;PT GRESIK JASATAMA;JL RE MARTADINATA 08 KEBUNGSON GRESIK;135057221;13505722;0;1;006;;;;
FM;01;0;0021834175471;03;2018;08/03/2018;032192312912000;CV PILAR;JL. SULTAN SALAHUDDIN NO.39 RT.010 RW 004, KOTA BIMA;4565000;456500;0;1;006;;;;
FM;03;0;0031808269335;03;2018;27/03/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO.379 RT.002 RW 003, PERAK UTARA, SURABAYA;39500000;3950000;0;1;006;;;;
FM;01;1;0021826358107;03;2018;21/03/2018;813965449732000;CV SUMBER REZEKI;JL SUKAMARA GG SIDOMULYO II NO 82 RT 02 RW 02, LANDASAN ULIN UTARA, KOTA BANJARBARU;850000;85000;0;1;006;;;;
FM;07;0;0021842870638;03;2018;06/03/2018;032015174613000;PT PELINDO MARINE SERVICE;PRAPAT KURUNG UTARA 58 RT 002 RW 003, PERAK UTARA, SURABAYA;1999033568;199903357;0;0;006;;;;
FM;03;0;0021842032633;02;2018;21/02/2018;014970479517000;CV MITRA TUNGGAL;JL. DR. WAHIDIN NO.04 RT.002 RW.002, KOTA SEMARANG;9135000;913500;0;1;006;;;;
FM;03;0;0021852653533;02;2018;06/02/2018;026224618604000;CV ADI PRATAMA;JL. RAYA BRINGIN INDAH NO.75 RT.003 RW.001, SURABAYA;105000000;10500000;0;1;006;;;;
FM;03;0;0021808329787;02;2018;07/02/2018;015949019517000;CV NUSA ABADI;JL. CANDI LOSMEN NO.11, CANDI, KOTA SEMARANG;43489800;4348980;0;1;006;;;;
FM;03;0;0021844766166;02;2018;02/02/2018;027751320518000;CV TIGAJAYA ABADI;BERUANG DALAM TIMUR I/14 RT.001 RW.001 KALICARI, KOTA SEMARANG;25938668;2593866;0;1;006;;;;
FM;03;0;0021857754475;02;2018;09/02/2018;028249761604000;PT CAHAYA PRATAMA SAKTI;JL. RAYA JERUK NO.5 RT.001 RW.001, JERUK, SURABAYA;53630000;5363000;0;1;006;;;;
FM;03;0;0021854346992;02;2018;02/02/2018;744936618613000;PT BERKAH INDUSTRI MESIN ANGKAT;JL. PERAK BARAT NO 379 RT 002 RW 003, PERAK UTARA, SURABAYA;18514600;1851460;0;1;006;;;;
FM;01;0;0021839816187;02;2018;20/02/2018;012267787627000;PT SANDHI KARYA;JL LETKOL ISTIQLAH NO 117 RT 2/1 PENATABAN BANYUWANGI;4250000;425000;0;0;006;;;;
FM;01;0;0021839877167;02;2018;02/02/2018;022685358627000;CV BARUASO;DSN KRAJAN RT 1/12 BANYUWANGI;9000000;900000;0;1;006;;;;
FM;01;0;0021853127121;02;2018;02/02/2018;014678148625000;KOP KARYAWAN PEGAWAI PELINDO III PROB;JL TANJUNG TEMBAGA TIMUR NO 10 MAYANGAN KOTA PROBOLINGGO;924000;92400;0;0;006;;;;
FM;01;0;0021842007016;02;2018;22/01/2018;019793678613000;PT PERUSAHAAN BONGKAR MUAT KARYA PUTRA TUNGGAL;JL PRAPAT KURUNGPOJOK NO 10 SURABAYA;2640000;264000;0;1;006;;;;
FM;01;0;0021842007015;02;2018;22/01/2018;019793678613000;PT PERUSAHAAN BONGKAR MUAT KARYA PUTRA TUNGGAL;JL PRAPAT KURUNGPOJOK NO 10 SURABAYA;907500;90750;0;1;006;;;;
FM;01;0;0021842870624;02;2018;17/02/2018;032015174613000;PT PELINDO MARINE SERVICE;PRAPAT KURUNG UTARA 58 RT 002 RW 003 PERAK UTARA SURABAYA;2272728;227272;0;1;006;;;;
FM;01;0;0021842007010;02;2018;16/01/2018;019793678613000;PT PERUSAHAAN BONGKAR MUAT KARYA PUTRA TUNGGAL;JL PRAPAT KURUNGPOJOK NO 10 SURABAYA;770000;77000;0;1;006;;;;
FM;01;0;0011835007679;02;2018;17/02/2018;019792704631000;PT GROGOL SARANA TRANSJAYA;JL TANJUNG PRIOK INDAH PERMAI 29/F6 PERAK BARAT SURABAYA;2184000;218400;0;1;006;;;;
FM;01;0;0021815592314;02;2018;15/02/2018;710473794613000;PT BINTANG ALAM SENTOSA;JL PERAK TIMUR NO 112 RT 001 RW 005 KOTA SURABAYA;5000000;500000;0;1;006;;;;
FM;07;0;0021842870612;02;2018;21/02/2018;032015174613000;PT PELINDO MARINE SERVICE;PRAPAT KURUNG UTARA 58 RT 002 RW 003 PERAK UTARA SURABAYA;18360585952;1836058595;0;0;006;;;;
FM;03;0;0021852798056;02;2018;22/02/2018;755896503617000;PT TIGA BINTANG ELECTRIC;PERUM BUMI CITRA FAJAR JL SEKAWAN AYU BLOK E NO 02 BULUSIDOKARE KAB SIDOARJO;435008575;43500857;0;1;006;;;;
FM;03;0;0021872905395;02;2018;28/02/2018;663215069093000;PT TERMINAL TELUK LAMONG;JL RAYA TAMBAK OSOWILANGON KM 12 RT/RW 000/000 SURABAYA;3636801205;363680120;0;1;006;;;;
FM;03;1;0011897991859;02;2018;01/02/2018;018064055411000;PT PROFIKLIN CEMERLANG;TAMAN TEKNO BSD SEKTOR XI BLOK J1/7 SETU, TANGERANG SELATAN;3174466800;317446680;0;1;006;;;;
FM;03;0;0021851385298;02;2018;10/02/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO 58 RT 002 RW 003  SURABAYA;258444907;25844491;0;1;006;;;;
FM;03;1;0021838517071;02;2018;08/02/2018;028172260613000;PT NILAM PORT TERMINAL INDONESIA;JL. PERAK TIMUR NO.118 RT 001 RW 005, SURABAYA;4383732601;438373260;0;1;006;;;;
FM;03;0;0021817539260;02;2018;05/02/2018;026329771605000;PT JASA TALLY INDONESIA;JL. LAKSDA M. NATSIR NO.29/AB, PERAK BARAT, SURABAYA;302974560;30297456;0;1;006;;;;
FM;03;0;0021826454839;02;2018;14/02/2018;315764571609000;PT DUTA MEDIA CIPTA;JL BIBIS KARAH NO 61A RT 000 RW 000 SURABAYA;360800000;36080000;0;1;006;;;;
FM;03;0;0021865878944;02;2018;05/02/2018;016404592617000;PT BINA OBOR ENGININDO NUSANTARA;JL RAYA PANGLIMA SUDIRMAN NO 1 RT 000 RW 00 LEBO SIDOARJO;2343450000;234345000;0;1;006;;;;
FM;03;0;0021857754476;02;2018;01/02/2018;028249761604000;PT CAHAYA PRATAMA SAKTI;JL RAYA JERUK NO 5 RT 00 RW 001 JERUK SURABAYA;18245000;1824500;0;1;006;;;;
FM;03;1;0011896151221;02;2018;02/02/2018;013299292092000;PT APLIKANUSA LINTASARTA;JL MH THAMRIN KAV 3 MENARA THAMRIN LT 12 JAKARTA PUSAT;15000000;1500000;0;1;006;;;;
FM;03;0;0021827819889;02;2018;06/02/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;JL PERAK TIMUR NO 426 RT 02 RW 03 PERAK UTARA SURABAYA;13750000;1375000;0;1;006;;;;
FM;03;0;0021827819881;02;2018;02/02/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;JL PERAK TIMUR NO 426 RT 02 RW 03 PERAK UTARA SURABAYA;278775000;27877500;0;1;006;;;;
FM;03;0;0021827456174;02;2018;07/02/2018;014815872604000;CV PUSPA GUNA ARTA KARYA;JL CANDI LONTAR WETAN 2/44 LONTAR SURABAYA;262567500;26256750;0;1;006;;;;
FM;03;0;0021851387241;02;2018;02/02/2018;316779321613000;CV HAQQUNA;TELUK WEDA 8 RT 001 RW 004 SURABAYA;141152727;14115273;0;1;006;;;;
FM;03;0;0021863005431;02;2018;01/02/2018;711741124603000;CV KINDANA MULTI GEMILANG;PESONA SENTOSA RESIDENCE BLOK C NO 58 RT 023 RW 006 (UP.PAK MASBUKHIN), GRINTING SIDOARJO;139580000;13958000;0;1;006;;;;
FM;01;0;0021842901076;02;2018;09/02/2018;015563554522000;KOP KARYPELABUHAN CILACAP BAHARI;JL. LAUT JAWA 1, TAMBAKREJA, CILACAP;400000;40000;0;1;006;;;;
FM;07;0;0021842870588;02;2018;20/02/2018;032015174613000;PT PELINDO MARINE SERVICE;PRAPAT KURUNG UTARA;3067884470;306788447;0;0;006;;;;
FM;01;0;0021830500240;02;2018;14/02/2018;015561855522000;PT SERAYU MITRAJAYA;JL. LE. MARTADINATA NO.77 RT 09/07, TEMBAKREJA, CILACAP;3408913;340891;0;1;006;;;;
FM;03;0;0021839731566;02;2018;26/02/2018;316565373522000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO.53, TAMBAKREJA, CILACAP;118688626;11868862;0;1;006;;;;
FM;03;0;0021839731558;02;2018;17/02/2018;316565373522000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO.53, TAMBAKREJA, CILACAP;117896335;11789633;0;1;006;;;;
FM;03;0;0021839731555;02;2018;08/02/2018;316565373522000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO.53, TAMBAKREJA, CILACAP;108841760;10884176;0;1;006;;;;
FM;03;0;0021804982328;02;2018;23/02/2018;027142082612000;PT INTI BAROKAH UTAMA;PERUM GIRI ASRI BLOK D-10A, NGARGOSARI, GRESIK;20252430;2025243;0;1;006;;;;
FM;03;0;0021839731554;02;2018;08/02/2018;316565373522000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO.53, TAMBAKREJA, CILACAP;118561559;11856155;0;1;006;;;;
FM;03;0;0021839731549;02;2018;03/02/2018;316565373522000;KOP TENAGA KERJA BONGKAR MUAT PELABUHAN CILACAP;JL. SELAT MADURA NO.53, TAMBAKREJA, CILACAP;135108791;13510879;0;1;006;;;;
FM;03;0;0021863437196;02;2018;14/02/2018;210182465522000;CV AZZAHRA;JL. LOGAWA NO. 7B, DONAN, CILACAP;10000000;1000000;0;1;006;;;;
FM;03;0;0021844736775;02;2018;27/02/2018;021578430522000;CV ARINDO JAYA;JL. KAUMAN NO. 29 RUKO NO. 5, TEGALRAJA, CILACAP;231997860;23199786;0;1;006;;;;
FM;01;0;0021837006778;02;2018;15/02/2018;010001790058000;PT RENTOKIL INDONESIA;SOUTH QUARTER TOWER B LT. 21 , JL. RA KARTINI KAV. 8 BLOK E, F, G, H RT 010 RW 004, JAKARTA SELATAN;750000;75000;0;1;006;;;;
FM;01;0;0021872170635;02;2018;12/02/2018;824558100504000;CV JASA MAHARDIKA PUTRA;RONGGOWARSITO RT 06 RW 10 TANJUNGMAS KOTA SEMARANG;2990000;299000;0;1;006;;;;
FM;01;0;0021851380935;02;2018;15/01/2018;805760485517000;CV INSAN UTAMA TEKNIK;JL. KALIDURENI NO 11 RT 001 RW 007 SRONDOL KULON KOTA SEMARANG;5155000;515500;0;1;006;;;;
FM;03;0;0021827819806;02;2018;21/02/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;JL PERAK TIMUR NO 426 RT 02 RW 03 PERAK UTARA SURABAYA;31200000;3120000;0;0;006;;;;
FM;03;0;0021845700950;02;2018;02/02/2018;816651905518000;CV PETRA TEKNIK SEJAHTERA;JL TAMBAKAN RT 01 RW 07 KOTA SEMARANG;35282500;3528250;0;1;006;;;;
FM;03;0;0021851385294;02;2018;05/02/2018;713720407613000;PT PELINDO ENERGI LOGISTIK;JL PRAPAT KURUNG UTARA NO.58 RT 002 RW 003 SURABAYA;237550000;23755000;0;1;006;;;;
FM;03;0;0021865022317;02;2018;01/02/2018;014754014921000;CV CV LAKSANA;JLN. DON SLIPI WAILITI, SIKKA;26025000;2602500;0;1;006;;;;
FM;03;0;0021865022316;02;2018;01/02/2018;014754014921000;CV CV LAKSANA;JLN. DON SLIPI WAILITI, SIKKA;30625000;3062500;0;1;006;;;;
FM;01;0;0021808270603;02;2018;03/02/2018;024593600713000;PT FERRUM PAJAWAN TINGANG;CPO Tajung Kalap RT 18 Kotawaringin Barat;6622350;662235;0;1;006;;;;
FM;03;0;0011898740719;02;2018;12/02/2018;010004893093000;PT BIRO KLASIFIKASI INDONESIA;JL.LAKSAMANA YOS SUDARSO NO.38-39, KEBON BAWANG , JAKARTA UTARA;20000000;2000000;0;1;006;;;;
FM;01;0;0001832769421;02;2018;19/01/2018;025963521643000;CV RADJA;JL. MAKMUR NO 19 A RT. 007 RW. 004 BETRO, SIDOARJO;850000;85000;0;0;006;;;;
FM;03;1;0011825739858;02;2018;12/02/2018;312671456619000;PT ZENITH ZONE LOGISTICS;VILLA KALIJUDAN INDAH W-1 RT.003 RW.007, KALIJUDAN , SURABAYA;121488750;12148875;0;1;006;;;;
FM;03;0;0021834048319;02;2018;19/02/2018;700960586619000;PT TATA MATRA INDONESIA;SANDIEGO PARKWAY MP2/1 PAKUWON CITY KALISARI SURABAYA;94800000;9480000;0;1;006;;;;
FM;03;0;0021855945403;02;2018;07/02/2018;021702808641000;PT SARANA DWI MAKMUR;PURI SURYA JAYA J.1 NO.20 RT 01 RW 09, VANCOUVER, KETAJEN, SIDOARJO;1133903636;113390364;0;1;006;;;;
FM;03;1;0021841697829;02;2018;08/02/2018;010016137093000;PT  PEMBANGUNAN PERUMAHAN (PERSERO) TBK;JL TB SIMATUPANG LETJEN 57 RT RW PASAR REBO JAKARTA TIMUR;5824000000;582400000;0;1;006;;;;
FM;03;0;0011882793282;02;2018;05/02/2018;022418677441000;PT LAPI ITB;JL GANESA NO 15B GEDUNG B ITB LEBAK SILIWANGI KOTA BANDUNG;350000000;35000000;0;1;006;;;;
FM;03;0;0021827565304;02;2018;06/02/2018;020622189073000;PT KONSULINDO INFORMATIKA PERDANA;JL MENTENG RAYA NO 21 KEBON SIRIH JAKARTA NPUSAT;290000000;29000000;0;1;006;;;;
FM;03;0;0021826454843;02;2018;20/02/2018;315764571609000;PT DUTA MEDIA CIPTA;JL BIBIS KARAH NO 61 A SURABAYA;340000000;34000000;0;1;006;;;;
FM;03;1;0021852927745;02;2018;09/02/2018;014291082517000;CV JAS UTAMA;JL. KANFER RAYA BLOK R NO 9-11 , PEDALANGAN , KOTA SEMARANG;250000000;25000000;0;1;006;;;;
FM;01;0;0201749864769;02;2018;10/12/2017;025963521643000;CV RADJA;JL. MAKMUR NO 19 A RT. 007 RW. 004 BETRO, SIDOARJO;2600000;260000;0;0;006;;;;
FM;01;0;0201749864776;02;2018;13/12/2017;025963521643000;CV RADJA;JL. MAKMUR NO 19 A RT. 007 RW. 004 BETRO, SIDOARJO;2250000;225000;0;0;006;;;;
FM;01;0;0201748116817;02;2018;15/12/2017;020098943607000;CV ABADI TUNGGAL PERKASA;JL. WONOREJO II NO 115 SURABAYA;3468150;346815;0;1;006;;;;
FM;01;0;0201749864761;02;2018;03/12/2017;025963521643000;CV RADJA;JL. MAKMUR NO 19 A RT. 007 RW. 004 BETRO, SIDOARJO;1500000;150000;0;0;006;;;;
FM;03;0;0011875910650;02;2018;13/02/2018;026168567412000;PT RAS ACTUARIAL CONSULTING;JL TOLE ISKANDAR RUKO MUTIARA NO 12 DEPOK;16000000;1600000;0;1;006;;;;
FM;03;1;0201782875914;02;2018;06/02/2018;013072616054000;PT ASTRA GRAPHIA TBK;JL. KRAMAT RAYA NO 43 KRAMAT, JAKARTA PUSAT;58226000;5822600;0;1;006;;;;
FM;03;0;0021868157976;02;2018;14/02/2018;716816947613000;PT PELINDO PROPERTI INDONESIA;PERAK BARAT NO 378 RT 002 RW 003 SURABAYA;29495455;2949545;0;1;006;;;;
FM;01;0;0021827176623;02;2018;01/02/2018;015686355641000;PT GRESIK JASATAMA;JL RE. MARTADINATA 08, KEBUNGSON, GRESIK;5940502;594050;0;1;006;;;;
FM;01;0;0021853940717;02;2018;19/01/2018;719477416612000;PT TALLY GEMA NUSANTARA;JL YOS SUDARSO III/17, GRESIK;3792400;379240;0;1;006;;;;
FM;03;0;0021827176631;02;2018;07/02/2018;015686355641000;PT GRESIK JASATAMA;JL RE. MARTADINATA 08, KEBUNGSON, GRESIK;203596567;20359656;0;1;006;;;;
FM;03;0;0021827176621;02;2018;01/02/2018;015686355641000;PT GRESIK JASATAMA;JL RE. MARTADINATA 08, KEBUNGSON, GRESIK;10831990;1083199;0;1;006;;;;
FM;03;0;0021827176640;02;2018;12/02/2018;015686355641000;PT GRESIK JASATAMA;JL RE. MARTADINATA 08, KEBUNGSON, GRESIK;149059096;14905909;0;1;006;;;;
FM;03;0;0021818536728;02;2018;23/02/2018;031133622615001;FA KANTOR JASA PENILAI PUBLIK SATRIA ISKANDAR SETIAWAN DAN REKAN;;45166950;4516695;0;1;006;;;;
FM;01;0;0021873150452;02;2018;14/02/2018;017057993912000;CV HEPPY;JL JURUSAN SAPE RT.006 RW. 002, KOTA BIMA;6300000;630000;0;1;006;;;;
FM;03;0;0021851639119;02;2018;13/02/2018;023723638912000;CV LA RANGGA NCAU;JL. GAJAH MADA GG SAMPARAJA NO.31 KARARA RT.015 RW 005 KOTA BIMA;57000000;5700000;0;1;006;;;;
FM;01;0;0011823404236;02;2018;25/01/2018;011082021631000;PT MERATUS LINE;JL. ALUN ALUN PRIOK NO. 27 PERAK BARAT SURABAYA;5338000;533800;0;1;006;;;;
FM;01;0;0021827819776;02;2018;09/01/2018;011085016631000;KOP KOPERASI PEGAWAI PT PELABUHAN INDONESIA III SURABAYA;Jl PERAK TIMUR NO. 426 RT 02 RW 03 PERAK UTARA SURABAYA;2850000;285000;0;0;006;;;;
